"Series";"Time";"Value"
"azure5-node1";"2018-08-04T12:55:00-04:00";null
"azure5-node1";"2018-08-04T12:55:30-04:00";null
"azure5-node1";"2018-08-04T12:56:00-04:00";null
"azure5-node1";"2018-08-04T12:56:30-04:00";null
"azure5-node1";"2018-08-04T12:57:00-04:00";null
"azure5-node1";"2018-08-04T12:57:30-04:00";0.08
"azure5-node1";"2018-08-04T12:58:00-04:00";null
"azure5-node1";"2018-08-04T12:58:30-04:00";null
"azure5-node1";"2018-08-04T12:59:00-04:00";null
"azure5-node1";"2018-08-04T12:59:30-04:00";null
"azure5-node1";"2018-08-04T13:00:00-04:00";null
"azure5-node1";"2018-08-04T13:00:30-04:00";0.06
"azure5-node1";"2018-08-04T13:01:00-04:00";null
"azure5-node1";"2018-08-04T13:01:30-04:00";null
"azure5-node1";"2018-08-04T13:02:00-04:00";null
"azure5-node1";"2018-08-04T13:02:30-04:00";null
"azure5-node1";"2018-08-04T13:03:00-04:00";null
"azure5-node1";"2018-08-04T13:03:30-04:00";0.34
"azure5-node1";"2018-08-04T13:04:00-04:00";null
"azure5-node1";"2018-08-04T13:04:30-04:00";null
"azure5-node1";"2018-08-04T13:05:00-04:00";null
"azure5-node1";"2018-08-04T13:05:30-04:00";null
"azure5-node1";"2018-08-04T13:06:00-04:00";null
"azure5-node1";"2018-08-04T13:06:30-04:00";0.48
"azure5-node1";"2018-08-04T13:07:00-04:00";null
"azure5-node1";"2018-08-04T13:07:30-04:00";null
"azure5-node1";"2018-08-04T13:08:00-04:00";null
"azure5-node1";"2018-08-04T13:08:30-04:00";null
"azure5-node1";"2018-08-04T13:09:00-04:00";null
"azure5-node1";"2018-08-04T13:09:30-04:00";0.31
"azure5-node1";"2018-08-04T13:10:00-04:00";null
"azure5-node1";"2018-08-04T13:10:30-04:00";null
"azure5-node1";"2018-08-04T13:11:00-04:00";null
"azure5-node1";"2018-08-04T13:11:30-04:00";null
"azure5-node1";"2018-08-04T13:12:00-04:00";null
"azure5-node1";"2018-08-04T13:12:30-04:00";0.49
"azure5-node1";"2018-08-04T13:13:00-04:00";null
"azure5-node1";"2018-08-04T13:13:30-04:00";null
"azure5-node1";"2018-08-04T13:14:00-04:00";null
"azure5-node1";"2018-08-04T13:14:30-04:00";null
"azure5-node1";"2018-08-04T13:15:00-04:00";null
"azure5-node1";"2018-08-04T13:15:30-04:00";0.18
"azure5-node1";"2018-08-04T13:16:00-04:00";null
"azure5-node1";"2018-08-04T13:16:30-04:00";null
"azure5-node1";"2018-08-04T13:17:00-04:00";null
"azure5-node1";"2018-08-04T13:17:30-04:00";null
"azure5-node1";"2018-08-04T13:18:00-04:00";null
"azure5-node1";"2018-08-04T13:18:30-04:00";0.27
"azure5-node1";"2018-08-04T13:19:00-04:00";null
"azure5-node1";"2018-08-04T13:19:30-04:00";null
"azure5-node1";"2018-08-04T13:20:00-04:00";null
"azure5-node1";"2018-08-04T13:20:30-04:00";null
"azure5-node1";"2018-08-04T13:21:00-04:00";null
"azure5-node1";"2018-08-04T13:21:30-04:00";0.34
"azure5-node1";"2018-08-04T13:22:00-04:00";null
"azure5-node1";"2018-08-04T13:22:30-04:00";null
"azure5-node1";"2018-08-04T13:23:00-04:00";null
"azure5-node1";"2018-08-04T13:23:30-04:00";null
"azure5-node1";"2018-08-04T13:24:00-04:00";null
"azure5-node1";"2018-08-04T13:24:30-04:00";0.28
"azure5-node1";"2018-08-04T13:25:00-04:00";null
"azure5-node1";"2018-08-04T13:25:30-04:00";null
"azure5-node1";"2018-08-04T13:26:00-04:00";null
"azure5-node1";"2018-08-04T13:26:30-04:00";null
"azure5-node1";"2018-08-04T13:27:00-04:00";null
"azure5-node1";"2018-08-04T13:27:30-04:00";0.08
"azure5-node1";"2018-08-04T13:28:00-04:00";null
"azure5-node1";"2018-08-04T13:28:30-04:00";null
"azure5-node1";"2018-08-04T13:29:00-04:00";null
"azure5-node1";"2018-08-04T13:29:30-04:00";null
"azure5-node1";"2018-08-04T13:30:00-04:00";null
"azure5-node1";"2018-08-04T13:30:30-04:00";0.08
"azure5-node1";"2018-08-04T13:31:00-04:00";null
"azure5-node1";"2018-08-04T13:31:30-04:00";null
"azure5-node1";"2018-08-04T13:32:00-04:00";null
"azure5-node1";"2018-08-04T13:32:30-04:00";null
"azure5-node1";"2018-08-04T13:33:00-04:00";null
"azure5-node1";"2018-08-04T13:33:30-04:00";0.06
"azure5-node1";"2018-08-04T13:34:00-04:00";null
"azure5-node1";"2018-08-04T13:34:30-04:00";null
"azure5-node1";"2018-08-04T13:35:00-04:00";null
"azure5-node1";"2018-08-04T13:35:30-04:00";null
"azure5-node1";"2018-08-04T13:36:00-04:00";null
"azure5-node1";"2018-08-04T13:36:30-04:00";0.06
"azure5-node1";"2018-08-04T13:37:00-04:00";null
"azure5-node1";"2018-08-04T13:37:30-04:00";null
"azure5-node1";"2018-08-04T13:38:00-04:00";null
"azure5-node1";"2018-08-04T13:38:30-04:00";null
"azure5-node1";"2018-08-04T13:39:00-04:00";null
"azure5-node1";"2018-08-04T13:39:30-04:00";0.07
"azure5-node1";"2018-08-04T13:40:00-04:00";null
"azure5-node1";"2018-08-04T13:40:30-04:00";null
"azure5-node1";"2018-08-04T13:41:00-04:00";null
"azure5-node1";"2018-08-04T13:41:30-04:00";null
"azure5-node1";"2018-08-04T13:42:00-04:00";null
"azure5-node1";"2018-08-04T13:42:30-04:00";0.07
"azure5-node1";"2018-08-04T13:43:00-04:00";null
"azure5-node1";"2018-08-04T13:43:30-04:00";null
"azure5-node1";"2018-08-04T13:44:00-04:00";null
"azure5-node1";"2018-08-04T13:44:30-04:00";null
"azure5-node1";"2018-08-04T13:45:00-04:00";null
"azure5-node1";"2018-08-04T13:45:30-04:00";0.06
"azure5-node1";"2018-08-04T13:46:00-04:00";null
"azure5-node1";"2018-08-04T13:46:30-04:00";null
"azure5-node1";"2018-08-04T13:47:00-04:00";null
"azure5-node1";"2018-08-04T13:47:30-04:00";null
"azure5-node1";"2018-08-04T13:48:00-04:00";null
"azure5-node1";"2018-08-04T13:48:30-04:00";0.06
"azure5-node1";"2018-08-04T13:49:00-04:00";null
"azure5-node1";"2018-08-04T13:49:30-04:00";null
"azure5-node1";"2018-08-04T13:50:00-04:00";null
"azure5-node1";"2018-08-04T13:50:30-04:00";null
"azure5-node1";"2018-08-04T13:51:00-04:00";null
"azure5-node1";"2018-08-04T13:51:30-04:00";0.06
"azure5-node1";"2018-08-04T13:52:00-04:00";null
"azure5-node1";"2018-08-04T13:52:30-04:00";null
"azure5-node1";"2018-08-04T13:53:00-04:00";null
"azure5-node1";"2018-08-04T13:53:30-04:00";null
"azure5-node1";"2018-08-04T13:54:00-04:00";null
"azure5-node1";"2018-08-04T13:54:30-04:00";0.06
"azure5-node1";"2018-08-04T13:55:00-04:00";null
"azure5-node1";"2018-08-04T13:55:30-04:00";null
"azure5-node1";"2018-08-04T13:56:00-04:00";null
"azure5-node1";"2018-08-04T13:56:30-04:00";null
"azure5-node1";"2018-08-04T13:57:00-04:00";null
"azure5-node1";"2018-08-04T13:57:30-04:00";0.06
"azure5-node1";"2018-08-04T13:58:00-04:00";null
"azure5-node1";"2018-08-04T13:58:30-04:00";null
"azure5-node1";"2018-08-04T13:59:00-04:00";null
"azure5-node1";"2018-08-04T13:59:30-04:00";null
"azure5-node1";"2018-08-04T14:00:00-04:00";null
"azure5-node1";"2018-08-04T14:00:30-04:00";0.07
"azure5-node1";"2018-08-04T14:01:00-04:00";null
"azure5-node1";"2018-08-04T14:01:30-04:00";null
"azure5-node1";"2018-08-04T14:02:00-04:00";null
"azure5-node1";"2018-08-04T14:02:30-04:00";null
"azure5-node1";"2018-08-04T14:03:00-04:00";null
"azure5-node1";"2018-08-04T14:03:30-04:00";0.07
"azure5-node1";"2018-08-04T14:04:00-04:00";null
"azure5-node1";"2018-08-04T14:04:30-04:00";null
"azure5-node1";"2018-08-04T14:05:00-04:00";null
"azure5-node1";"2018-08-04T14:05:30-04:00";null
"azure5-node1";"2018-08-04T14:06:00-04:00";null
"azure5-node1";"2018-08-04T14:06:30-04:00";0.06
"azure5-node1";"2018-08-04T14:07:00-04:00";null
"azure5-node1";"2018-08-04T14:07:30-04:00";null
"azure5-node1";"2018-08-04T14:08:00-04:00";null
"azure5-node1";"2018-08-04T14:08:30-04:00";null
"azure5-node1";"2018-08-04T14:09:00-04:00";null
"azure5-node1";"2018-08-04T14:09:30-04:00";0.06
"azure5-node1";"2018-08-04T14:10:00-04:00";null
"azure5-node1";"2018-08-04T14:10:30-04:00";null
"azure5-node1";"2018-08-04T14:11:00-04:00";null
"azure5-node1";"2018-08-04T14:11:30-04:00";null
"azure5-node1";"2018-08-04T14:12:00-04:00";null
"azure5-node1";"2018-08-04T14:12:30-04:00";0.06
"azure5-node1";"2018-08-04T14:13:00-04:00";null
"azure5-node1";"2018-08-04T14:13:30-04:00";null
"azure5-node1";"2018-08-04T14:14:00-04:00";null
"azure5-node1";"2018-08-04T14:14:30-04:00";null
"azure5-node1";"2018-08-04T14:15:00-04:00";null
"azure5-node1";"2018-08-04T14:15:30-04:00";0.06
"azure5-node1";"2018-08-04T14:16:00-04:00";null
"azure5-node1";"2018-08-04T14:16:30-04:00";null
"azure5-node1";"2018-08-04T14:17:00-04:00";null
"azure5-node1";"2018-08-04T14:17:30-04:00";null
"azure5-node1";"2018-08-04T14:18:00-04:00";null
"azure5-node1";"2018-08-04T14:18:30-04:00";0.06
"azure5-node1";"2018-08-04T14:19:00-04:00";null
"azure5-node1";"2018-08-04T14:19:30-04:00";null
"azure5-node1";"2018-08-04T14:20:00-04:00";null
"azure5-node1";"2018-08-04T14:20:30-04:00";null
"azure5-node1";"2018-08-04T14:21:00-04:00";null
"azure5-node1";"2018-08-04T14:21:30-04:00";0.06
"azure5-node1";"2018-08-04T14:22:00-04:00";null
"azure5-node1";"2018-08-04T14:22:30-04:00";null
"azure5-node1";"2018-08-04T14:23:00-04:00";null
"azure5-node1";"2018-08-04T14:23:30-04:00";null
"azure5-node1";"2018-08-04T14:24:00-04:00";null
"azure5-node1";"2018-08-04T14:24:30-04:00";0.06
"azure5-node1";"2018-08-04T14:25:00-04:00";null
"azure5-node1";"2018-08-04T14:25:30-04:00";null
"azure5-node1";"2018-08-04T14:26:00-04:00";null
"azure5-node1";"2018-08-04T14:26:30-04:00";null
"azure5-node1";"2018-08-04T14:27:00-04:00";null
"azure5-node1";"2018-08-04T14:27:30-04:00";0.06
"azure5-node1";"2018-08-04T14:28:00-04:00";null
"azure5-node1";"2018-08-04T14:28:30-04:00";null
"azure5-node1";"2018-08-04T14:29:00-04:00";null
"azure5-node1";"2018-08-04T14:29:30-04:00";null
"azure5-node1";"2018-08-04T14:30:00-04:00";null
"azure5-node1";"2018-08-04T14:30:30-04:00";0.07
"azure5-node1";"2018-08-04T14:31:00-04:00";null
"azure5-node1";"2018-08-04T14:31:30-04:00";null
"azure5-node1";"2018-08-04T14:32:00-04:00";null
"azure5-node1";"2018-08-04T14:32:30-04:00";null
"azure5-node1";"2018-08-04T14:33:00-04:00";null
"azure5-node1";"2018-08-04T14:33:30-04:00";0.06
"azure5-node1";"2018-08-04T14:34:00-04:00";null
"azure5-node1";"2018-08-04T14:34:30-04:00";null
"azure5-node1";"2018-08-04T14:35:00-04:00";null
"azure5-node1";"2018-08-04T14:35:30-04:00";null
"azure5-node1";"2018-08-04T14:36:00-04:00";null
"azure5-node1";"2018-08-04T14:36:30-04:00";0.06
"azure5-node1";"2018-08-04T14:37:00-04:00";null
"azure5-node1";"2018-08-04T14:37:30-04:00";null
"azure5-node1";"2018-08-04T14:38:00-04:00";null
"azure5-node1";"2018-08-04T14:38:30-04:00";null
"azure5-node1";"2018-08-04T14:39:00-04:00";null
"azure5-node1";"2018-08-04T14:39:30-04:00";0.06
"azure5-node1";"2018-08-04T14:40:00-04:00";null
"azure5-node1";"2018-08-04T14:40:30-04:00";null
"azure5-node1";"2018-08-04T14:41:00-04:00";null
"azure5-node1";"2018-08-04T14:41:30-04:00";null
"azure5-node1";"2018-08-04T14:42:00-04:00";null
"azure5-node1";"2018-08-04T14:42:30-04:00";0.06
"azure5-node1";"2018-08-04T14:43:00-04:00";null
"azure5-node1";"2018-08-04T14:43:30-04:00";null
"azure5-node1";"2018-08-04T14:44:00-04:00";null
"azure5-node1";"2018-08-04T14:44:30-04:00";null
"azure5-node1";"2018-08-04T14:45:00-04:00";null
"azure5-node1";"2018-08-04T14:45:30-04:00";0.06
"azure5-node1";"2018-08-04T14:46:00-04:00";null
"azure5-node1";"2018-08-04T14:46:30-04:00";null
"azure5-node1";"2018-08-04T14:47:00-04:00";null
"azure5-node1";"2018-08-04T14:47:30-04:00";null
"azure5-node1";"2018-08-04T14:48:00-04:00";null
"azure5-node1";"2018-08-04T14:48:30-04:00";0.06
"azure5-node1";"2018-08-04T14:49:00-04:00";null
"azure5-node1";"2018-08-04T14:49:30-04:00";null
"azure5-node1";"2018-08-04T14:50:00-04:00";null
"azure5-node1";"2018-08-04T14:50:30-04:00";null
"azure5-node1";"2018-08-04T14:51:00-04:00";null
"azure5-node1";"2018-08-04T14:51:30-04:00";0.06
"azure5-node1";"2018-08-04T14:52:00-04:00";null
"azure5-node1";"2018-08-04T14:52:30-04:00";null
"azure5-node1";"2018-08-04T14:53:00-04:00";null
"azure5-node1";"2018-08-04T14:53:30-04:00";null
"azure5-node1";"2018-08-04T14:54:00-04:00";null
"azure5-node1";"2018-08-04T14:54:30-04:00";0.07
"azure5-node1";"2018-08-04T14:55:00-04:00";null
"azure5-node1";"2018-08-04T14:55:30-04:00";null
"azure5-node1";"2018-08-04T14:56:00-04:00";null
"azure5-node1";"2018-08-04T14:56:30-04:00";null
"azure5-node1";"2018-08-04T14:57:00-04:00";null
"azure5-node1";"2018-08-04T14:57:30-04:00";0.06
"azure5-node1";"2018-08-04T14:58:00-04:00";null
"azure5-node1";"2018-08-04T14:58:30-04:00";null
"azure5-node1";"2018-08-04T14:59:00-04:00";null
"azure5-node1";"2018-08-04T14:59:30-04:00";null
"azure5-node1";"2018-08-04T15:00:00-04:00";null
"azure5-node1";"2018-08-04T15:00:30-04:00";0.06
"azure5-node1";"2018-08-04T15:01:00-04:00";null
"azure5-node1";"2018-08-04T15:01:30-04:00";null
"azure5-node1";"2018-08-04T15:02:00-04:00";null
"azure5-node1";"2018-08-04T15:02:30-04:00";null
"azure5-node1";"2018-08-04T15:03:00-04:00";null
"azure5-node1";"2018-08-04T15:03:30-04:00";0.07
"azure5-node1";"2018-08-04T15:04:00-04:00";null
"azure5-node1";"2018-08-04T15:04:30-04:00";null
"azure5-node1";"2018-08-04T15:05:00-04:00";null
"azure5-node1";"2018-08-04T15:05:30-04:00";null
"azure5-node1";"2018-08-04T15:06:00-04:00";null
"azure5-node1";"2018-08-04T15:06:30-04:00";0.07
"azure5-node1";"2018-08-04T15:07:00-04:00";null
"azure5-node1";"2018-08-04T15:07:30-04:00";null
"azure5-node1";"2018-08-04T15:08:00-04:00";null
"azure5-node1";"2018-08-04T15:08:30-04:00";null
"azure5-node1";"2018-08-04T15:09:00-04:00";null
"azure5-node1";"2018-08-04T15:09:30-04:00";0.06
"azure5-node1";"2018-08-04T15:10:00-04:00";null
"azure5-node1";"2018-08-04T15:10:30-04:00";null
"azure5-node1";"2018-08-04T15:11:00-04:00";null
"azure5-node1";"2018-08-04T15:11:30-04:00";null
"azure5-node1";"2018-08-04T15:12:00-04:00";null
"azure5-node1";"2018-08-04T15:12:30-04:00";0.06
"azure5-node1";"2018-08-04T15:13:00-04:00";null
"azure5-node1";"2018-08-04T15:13:30-04:00";null
"azure5-node1";"2018-08-04T15:14:00-04:00";null
"azure5-node1";"2018-08-04T15:14:30-04:00";null
"azure5-node1";"2018-08-04T15:15:00-04:00";null
"azure5-node1";"2018-08-04T15:15:30-04:00";0.06
"azure5-node1";"2018-08-04T15:16:00-04:00";null
"azure5-node1";"2018-08-04T15:16:30-04:00";null
"azure5-node1";"2018-08-04T15:17:00-04:00";null
"azure5-node1";"2018-08-04T15:17:30-04:00";null
"azure5-node1";"2018-08-04T15:18:00-04:00";null
"azure5-node1";"2018-08-04T15:18:30-04:00";0.06
"azure5-node1";"2018-08-04T15:19:00-04:00";null
"azure5-node1";"2018-08-04T15:19:30-04:00";null
"azure5-node1";"2018-08-04T15:20:00-04:00";null
"azure5-node1";"2018-08-04T15:20:30-04:00";null
"azure5-node1";"2018-08-04T15:21:00-04:00";null
"azure5-node1";"2018-08-04T15:21:30-04:00";0.06
"azure5-node1";"2018-08-04T15:22:00-04:00";null
"azure5-node1";"2018-08-04T15:22:30-04:00";null
"azure5-node1";"2018-08-04T15:23:00-04:00";null
"azure5-node1";"2018-08-04T15:23:30-04:00";null
"azure5-node1";"2018-08-04T15:24:00-04:00";null
"azure5-node1";"2018-08-04T15:24:30-04:00";0.08
"azure5-node1";"2018-08-04T15:25:00-04:00";null
"azure5-node1";"2018-08-04T15:25:30-04:00";null
"azure5-node1";"2018-08-04T15:26:00-04:00";null
"azure5-node1";"2018-08-04T15:26:30-04:00";null
"azure5-node1";"2018-08-04T15:27:00-04:00";null
"azure5-node1";"2018-08-04T15:27:30-04:00";0.07
"azure5-node1";"2018-08-04T15:28:00-04:00";null
"azure5-node1";"2018-08-04T15:28:30-04:00";null
"azure5-node1";"2018-08-04T15:29:00-04:00";null
"azure5-node1";"2018-08-04T15:29:30-04:00";null
"azure5-node1";"2018-08-04T15:30:00-04:00";null
"azure5-node1";"2018-08-04T15:30:30-04:00";0.06
"azure5-node1";"2018-08-04T15:31:00-04:00";null
"azure5-node1";"2018-08-04T15:31:30-04:00";null
"azure5-node1";"2018-08-04T15:32:00-04:00";null
"azure5-node1";"2018-08-04T15:32:30-04:00";null
"azure5-node1";"2018-08-04T15:33:00-04:00";null
"azure5-node1";"2018-08-04T15:33:30-04:00";0.06
"azure5-node1";"2018-08-04T15:34:00-04:00";null
"azure5-node1";"2018-08-04T15:34:30-04:00";null
"azure5-node1";"2018-08-04T15:35:00-04:00";null
"azure5-node1";"2018-08-04T15:35:30-04:00";null
"azure5-node1";"2018-08-04T15:36:00-04:00";null
"azure5-node1";"2018-08-04T15:36:30-04:00";0.06
"azure5-node1";"2018-08-04T15:37:00-04:00";null
"azure5-node1";"2018-08-04T15:37:30-04:00";null
"azure5-node1";"2018-08-04T15:38:00-04:00";null
"azure5-node1";"2018-08-04T15:38:30-04:00";null
"azure5-node1";"2018-08-04T15:39:00-04:00";null
"azure5-node1";"2018-08-04T15:39:30-04:00";0.06
"azure5-node1";"2018-08-04T15:40:00-04:00";null
"azure5-node1";"2018-08-04T15:40:30-04:00";null
"azure5-node1";"2018-08-04T15:41:00-04:00";null
"azure5-node1";"2018-08-04T15:41:30-04:00";null
"azure5-node1";"2018-08-04T15:42:00-04:00";null
"azure5-node1";"2018-08-04T15:42:30-04:00";0.07
"azure5-node1";"2018-08-04T15:43:00-04:00";null
"azure5-node1";"2018-08-04T15:43:30-04:00";null
"azure5-node1";"2018-08-04T15:44:00-04:00";null
"azure5-node1";"2018-08-04T15:44:30-04:00";null
"azure5-node1";"2018-08-04T15:45:00-04:00";null
"azure5-node1";"2018-08-04T15:45:30-04:00";0.06
"azure5-node1";"2018-08-04T15:46:00-04:00";null
"azure5-node1";"2018-08-04T15:46:30-04:00";null
"azure5-node1";"2018-08-04T15:47:00-04:00";null
"azure5-node1";"2018-08-04T15:47:30-04:00";null
"azure5-node1";"2018-08-04T15:48:00-04:00";null
"azure5-node1";"2018-08-04T15:48:30-04:00";0.07
"azure5-node1";"2018-08-04T15:49:00-04:00";null
"azure5-node1";"2018-08-04T15:49:30-04:00";null
"azure5-node1";"2018-08-04T15:50:00-04:00";null
"azure5-node1";"2018-08-04T15:50:30-04:00";null
"azure5-node1";"2018-08-04T15:51:00-04:00";null
"azure5-node1";"2018-08-04T15:51:30-04:00";0.06
"azure5-node1";"2018-08-04T15:52:00-04:00";null
"azure5-node1";"2018-08-04T15:52:30-04:00";null
"azure5-node1";"2018-08-04T15:53:00-04:00";null
"azure5-node1";"2018-08-04T15:53:30-04:00";null
"azure5-node1";"2018-08-04T15:54:00-04:00";null
"azure5-node1";"2018-08-04T15:54:30-04:00";0.06
"azure5-node1";"2018-08-04T15:55:00-04:00";null
"azure5-node1";"2018-08-04T15:55:30-04:00";null
"azure5-node1";"2018-08-04T15:56:00-04:00";null
"azure5-node1";"2018-08-04T15:56:30-04:00";null
"azure5-node1";"2018-08-04T15:57:00-04:00";null
"azure5-node1";"2018-08-04T15:57:30-04:00";0.06
"azure5-node1";"2018-08-04T15:58:00-04:00";null
"azure5-node1";"2018-08-04T15:58:30-04:00";null
"azure5-node1";"2018-08-04T15:59:00-04:00";null
"azure5-node1";"2018-08-04T15:59:30-04:00";null
"azure5-node1";"2018-08-04T16:00:00-04:00";null
"azure5-node1";"2018-08-04T16:00:30-04:00";0.06
"azure5-node1";"2018-08-04T16:01:00-04:00";null
"azure5-node1";"2018-08-04T16:01:30-04:00";null
"azure5-node1";"2018-08-04T16:02:00-04:00";null
"azure5-node1";"2018-08-04T16:02:30-04:00";null
"azure5-node1";"2018-08-04T16:03:00-04:00";null
"azure5-node1";"2018-08-04T16:03:30-04:00";0.06
"azure5-node1";"2018-08-04T16:04:00-04:00";null
"azure5-node1";"2018-08-04T16:04:30-04:00";null
"azure5-node1";"2018-08-04T16:05:00-04:00";null
"azure5-node1";"2018-08-04T16:05:30-04:00";null
"azure5-node1";"2018-08-04T16:06:00-04:00";null
"azure5-node1";"2018-08-04T16:06:30-04:00";0.06
"azure5-node1";"2018-08-04T16:07:00-04:00";null
"azure5-node1";"2018-08-04T16:07:30-04:00";null
"azure5-node1";"2018-08-04T16:08:00-04:00";null
"azure5-node1";"2018-08-04T16:08:30-04:00";null
"azure5-node1";"2018-08-04T16:09:00-04:00";null
"azure5-node1";"2018-08-04T16:09:30-04:00";0.06
"azure5-node1";"2018-08-04T16:10:00-04:00";null
"azure5-node1";"2018-08-04T16:10:30-04:00";null
"azure5-node1";"2018-08-04T16:11:00-04:00";null
"azure5-node1";"2018-08-04T16:11:30-04:00";null
"azure5-node1";"2018-08-04T16:12:00-04:00";null
"azure5-node1";"2018-08-04T16:12:30-04:00";0.23
"azure5-node1";"2018-08-04T16:13:00-04:00";null
"azure5-node1";"2018-08-04T16:13:30-04:00";null
"azure5-node1";"2018-08-04T16:14:00-04:00";null
"azure5-node1";"2018-08-04T16:14:30-04:00";null
"azure5-node1";"2018-08-04T16:15:00-04:00";null
"azure5-node1";"2018-08-04T16:15:30-04:00";0.22
"azure5-node1";"2018-08-04T16:16:00-04:00";null
"azure5-node1";"2018-08-04T16:16:30-04:00";null
"azure5-node1";"2018-08-04T16:17:00-04:00";null
"azure5-node1";"2018-08-04T16:17:30-04:00";null
"azure5-node1";"2018-08-04T16:18:00-04:00";null
"azure5-node1";"2018-08-04T16:18:30-04:00";0.13
"azure5-node1";"2018-08-04T16:19:00-04:00";null
"azure5-node1";"2018-08-04T16:19:30-04:00";null
"azure5-node1";"2018-08-04T16:20:00-04:00";null
"azure5-node1";"2018-08-04T16:20:30-04:00";null
"azure5-node1";"2018-08-04T16:21:00-04:00";null
"azure5-node1";"2018-08-04T16:21:30-04:00";0.13
"azure5-node1";"2018-08-04T16:22:00-04:00";null
"azure5-node1";"2018-08-04T16:22:30-04:00";null
"azure5-node1";"2018-08-04T16:23:00-04:00";null
"azure5-node1";"2018-08-04T16:23:30-04:00";null
"azure5-node1";"2018-08-04T16:24:00-04:00";null
"azure5-node1";"2018-08-04T16:24:30-04:00";0.13
"azure5-node1";"2018-08-04T16:25:00-04:00";null
"azure5-node1";"2018-08-04T16:25:30-04:00";null
"azure5-node1";"2018-08-04T16:26:00-04:00";null
"azure5-node1";"2018-08-04T16:26:30-04:00";null
"azure5-node1";"2018-08-04T16:27:00-04:00";null
"azure5-node1";"2018-08-04T16:27:30-04:00";0.13
"azure5-node1";"2018-08-04T16:28:00-04:00";null
"azure5-node1";"2018-08-04T16:28:30-04:00";null
"azure5-node1";"2018-08-04T16:29:00-04:00";null
"azure5-node1";"2018-08-04T16:29:30-04:00";null
"azure5-node1";"2018-08-04T16:30:00-04:00";null
"azure5-node1";"2018-08-04T16:30:30-04:00";0.13
"azure5-node1";"2018-08-04T16:31:00-04:00";null
"azure5-node1";"2018-08-04T16:31:30-04:00";null
"azure5-node1";"2018-08-04T16:32:00-04:00";null
"azure5-node1";"2018-08-04T16:32:30-04:00";null
"azure5-node1";"2018-08-04T16:33:00-04:00";null
"azure5-node1";"2018-08-04T16:33:30-04:00";0.13
